"","ID","PARAM","Date","Flow","SYM"
"30664","05BB001",1,"1993/11/05 00:00:00.000",16,"B"
"30665","05BB001",1,"1993/11/06 00:00:00.000",19.7,"B"
"30666","05BB001",1,"1993/11/07 00:00:00.000",19,"B"
"30667","05BB001",1,"1993/11/08 00:00:00.000",18.4,"B"
"30668","05BB001",1,"1993/11/09 00:00:00.000",17.9,"B"
"30669","05BB001",1,"1993/11/10 00:00:00.000",16.2,"B"
"30670","05BB001",1,"1993/11/11 00:00:00.000",14.7,"B"
"30671","05BB001",1,"1993/11/12 00:00:00.000",15.5,"B"
"30672","05BB001",1,"1993/11/13 00:00:00.000",15.3,"B"
"30673","05BB001",1,"1993/11/14 00:00:00.000",14.5,"B"
"30674","05BB001",1,"1993/11/15 00:00:00.000",14,"B"
"30675","05BB001",1,"1993/11/16 00:00:00.000",14.4,"B"
"30676","05BB001",1,"1993/11/17 00:00:00.000",14.2,"B"
"30677","05BB001",1,"1993/11/18 00:00:00.000",13.8,"B"
"30678","05BB001",1,"1993/11/19 00:00:00.000",13.5,"B"
"30679","05BB001",1,"1993/11/20 00:00:00.000",13.5,"B"
"30680","05BB001",1,"1993/11/21 00:00:00.000",11.3,"B"
"30681","05BB001",1,"1993/11/22 00:00:00.000",7.64,"B"
"30682","05BB001",1,"1993/11/23 00:00:00.000",7.46,"B"
"30683","05BB001",1,"1993/11/24 00:00:00.000",8.11,"B"
"30684","05BB001",1,"1993/11/25 00:00:00.000",9.69,"B"
"30685","05BB001",1,"1993/11/26 00:00:00.000",10.6,"B"
"30686","05BB001",1,"1993/11/27 00:00:00.000",11,"B"
"30687","05BB001",1,"1993/11/28 00:00:00.000",12.6,"B"
"30688","05BB001",1,"1993/11/29 00:00:00.000",14.7,"B"
"30689","05BB001",1,"1993/11/30 00:00:00.000",16.2,"B"
"30690","05BB001",1,"1993/12/01 00:00:00.000",16.2,"B"
"30691","05BB001",1,"1993/12/02 00:00:00.000",15.3,"B"
"30692","05BB001",1,"1993/12/03 00:00:00.000",14.5,"B"
"30693","05BB001",1,"1993/12/04 00:00:00.000",14.4,"B"
"30694","05BB001",1,"1993/12/05 00:00:00.000",14.1,"B"
"30695","05BB001",1,"1993/12/06 00:00:00.000",12,"B"
"30696","05BB001",1,"1993/12/07 00:00:00.000",11,"B"
"30697","05BB001",1,"1993/12/08 00:00:00.000",11.9,"B"
"30698","05BB001",1,"1993/12/09 00:00:00.000",13.1,"B"
"30699","05BB001",1,"1993/12/10 00:00:00.000",13.6,"B"
"30700","05BB001",1,"1993/12/11 00:00:00.000",13.9,"B"
"30701","05BB001",1,"1993/12/12 00:00:00.000",14,"B"
"30702","05BB001",1,"1993/12/13 00:00:00.000",13.6,"B"
"30703","05BB001",1,"1993/12/14 00:00:00.000",13.3,"B"
"30704","05BB001",1,"1993/12/15 00:00:00.000",12.8,"B"
"30705","05BB001",1,"1993/12/16 00:00:00.000",10.7,"B"
"30706","05BB001",1,"1993/12/17 00:00:00.000",9.33,"B"
"30707","05BB001",1,"1993/12/18 00:00:00.000",9.44,"B"
"30708","05BB001",1,"1993/12/19 00:00:00.000",10.3,"B"
"30709","05BB001",1,"1993/12/20 00:00:00.000",10,"B"
"30710","05BB001",1,"1993/12/21 00:00:00.000",10.1,"B"
"30711","05BB001",1,"1993/12/22 00:00:00.000",10,"B"
"30712","05BB001",1,"1993/12/23 00:00:00.000",9.98,"B"
"30713","05BB001",1,"1993/12/24 00:00:00.000",9.99,"B"
"30714","05BB001",1,"1993/12/25 00:00:00.000",10.2,"B"
"30715","05BB001",1,"1993/12/26 00:00:00.000",10.4,"B"
"30716","05BB001",1,"1993/12/27 00:00:00.000",10.3,"B"
"30717","05BB001",1,"1993/12/28 00:00:00.000",9.89,"B"
"30718","05BB001",1,"1993/12/29 00:00:00.000",9.75,"B"
"30719","05BB001",1,"1993/12/30 00:00:00.000",9.91,"B"
